account_id,district_id,frequency,parseddate,year,month,day,date
A00002641,7,Monthly Issuance,2013-05-02,2013,5,2,2013-05-02
A00005423,15,Monthly Issuance,2013-05-02,2013,5,2,2013-05-02
A00002609,73,Monthly Issuance,2013-05-03,2013,5,3,2013-05-03
A00005472,1,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04
A00002932,72,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04
A00004254,70,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04
A00003965,31,Monthly Issuance,2013-05-04,2013,5,4,2013-05-04
A00010656,8,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05
A00000887,1,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05
A00004743,64,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05
A00001048,35,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05
A00001671,6,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05
A00001236,19,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05
A00001822,30,Monthly Issuance,2013-05-05,2013,5,5,2013-05-05
A00003316,28,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06
A00002037,20,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06
A00010079,62,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06
A00003999,35,Monthly Issuance,2013-05-06,2013,5,6,2013-05-06
A00000551,77,Monthly Issuance,2013-05-07,2013,5,7,2013-05-07
A00001200,33,Monthly Issuance,2013-05-07,2013,5,7,2013-05-07
A00001161,66,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08
A00005372,48,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08
A00003050,60,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08
A00001784,59,Monthly Issuance,2013-05-08,2013,5,8,2013-05-08
A00001603,1,Monthly Issuance,2013-05-09,2013,5,9,2013-05-09
A00001887,68,Monthly Issuance,2013-05-09,2013,5,9,2013-05-09
A00001644,1,Monthly Issuance,2013-05-09,2013,5,9,2013-05-09
A00001658,73,Monthly Issuance,2013-05-10,2013,5,10,2013-05-10
A00000044,32,Monthly Issuance,2013-05-10,2013,5,10,2013-05-10
A00001039,70,Weekly Issuance,2013-05-10,2013,5,10,2013-05-10
A00001071,68,Weekly Issuance,2013-05-10,2013,5,10,2013-05-10
A00002410,54,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11
A00002523,10,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11
A00000790,54,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11
A00002583,62,Monthly Issuance,2013-05-11,2013,5,11,2013-05-11
A00001782,8,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12
A00000751,3,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12
A00002061,24,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12
A00008261,13,Monthly Issuance,2013-05-12,2013,5,12,2013-05-12
A00002321,35,Monthly Issuance,2013-05-13,2013,5,13,2013-05-13
A00001334,74,Monthly Issuance,2013-05-14,2013,5,14,2013-05-14
A00003649,54,Monthly Issuance,2013-05-14,2013,5,14,2013-05-14
A00000555,24,Monthly Issuance,2013-05-15,2013,5,15,2013-05-15
A00003173,39,Monthly Issuance,2013-05-15,2013,5,15,2013-05-15
A00000863,71,Monthly Issuance,2013-05-16,2013,5,16,2013-05-16
A00003181,42,Monthly Issuance,2013-05-16,2013,5,16,2013-05-16
A00003210,1,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17
A00000489,16,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17
A00000947,59,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17
A00003284,64,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17
A00001610,52,Monthly Issuance,2013-05-17,2013,5,17,2013-05-17
A00004225,55,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18
A00001412,64,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18
A00001937,36,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18
A00000991,39,Monthly Issuance,2013-05-18,2013,5,18,2013-05-18
A00001180,20,Monthly Issuance,2013-05-19,2013,5,19,2013-05-19
A00002758,70,Monthly Issuance,2013-05-19,2013,5,19,2013-05-19
A00002711,58,Monthly Issuance,2013-05-19,2013,5,19,2013-05-19
A00001652,74,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20
A00003099,70,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20
A00011111,1,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20
A00009591,74,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20
A00009828,11,Monthly Issuance,2013-05-20,2013,5,20,2013-05-20
A00005385,44,Weekly Issuance,2013-05-21,2013,5,21,2013-05-21
A00000023,30,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22
A00002645,54,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22
A00002991,19,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22
A00003469,76,Monthly Issuance,2013-05-22,2013,5,22,2013-05-22
A00001851,55,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23
A00003844,67,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23
A00001442,23,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23
A00003064,40,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23
A00003558,4,Monthly Issuance,2013-05-23,2013,5,23,2013-05-23
A00001534,1,Monthly Issuance,2013-05-24,2013,5,24,2013-05-24
A00000334,1,Monthly Issuance,2013-05-24,2013,5,24,2013-05-24
A00001786,1,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25
A00001272,40,Weekly Issuance,2013-05-25,2013,5,25,2013-05-25
A00002436,67,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25
A00003796,53,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25
A00000119,27,Monthly Issuance,2013-05-25,2013,5,25,2013-05-25
A00003063,72,Monthly Issuance,2013-05-26,2013,5,26,2013-05-26
A00000018,43,Weekly Issuance,2013-05-26,2013,5,26,2013-05-26
A00011320,44,Monthly Issuance,2013-05-26,2013,5,26,2013-05-26
A00003888,39,Monthly Issuance,2013-05-27,2013,5,27,2013-05-27
A00001584,30,Monthly Issuance,2013-05-27,2013,5,27,2013-05-27
A00005546,43,Monthly Issuance,2013-05-28,2013,5,28,2013-05-28
A00002029,55,Monthly Issuance,2013-05-29,2013,5,29,2013-05-29
A00010911,1,Weekly Issuance,2013-05-29,2013,5,29,2013-05-29
A00002467,33,Monthly Issuance,2013-05-29,2013,5,29,2013-05-29
A00002962,1,Monthly Issuance,2013-05-30,2013,5,30,2013-05-30
A00000165,25,Monthly Issuance,2013-06-01,2013,6,1,2013-06-01
A00001617,45,Monthly Issuance,2013-06-01,2013,6,1,2013-06-01
A00000327,54,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02
A00002068,21,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02
A00004448,60,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02
A00000640,32,Monthly Issuance,2013-06-02,2013,6,2,2013-06-02
A00000510,1,Weekly Issuance,2013-06-02,2013,6,2,2013-06-02
A00002534,61,Monthly Issuance,2013-06-03,2013,6,3,2013-06-03
A00001018,7,Monthly Issuance,2013-06-03,2013,6,3,2013-06-03
A00001285,65,Monthly Issuance,2013-06-04,2013,6,4,2013-06-04
A00003670,27,Monthly Issuance,2013-06-04,2013,6,4,2013-06-04
A00001743,51,Monthly Issuance,2013-06-04,2013,6,4,2013-06-04
A00003072,8,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05
A00002146,31,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05
A00004576,27,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05
A00003258,53,Monthly Issuance,2013-06-05,2013,6,5,2013-06-05
A00002176,67,Monthly Issuance,2013-06-06,2013,6,6,2013-06-06
A00008934,51,Monthly Issuance,2013-06-06,2013,6,6,2013-06-06
A00001999,70,Monthly Issuance,2013-06-06,2013,6,6,2013-06-06
A00002741,15,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07
A00004427,32,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07
A00003682,70,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07
A00002862,33,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07
A00003032,5,Monthly Issuance,2013-06-07,2013,6,7,2013-06-07
A00000701,69,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00006281,56,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00000306,16,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00001207,67,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00001247,25,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00005343,64,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00005129,68,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00003713,14,Weekly Issuance,2013-06-08,2013,6,8,2013-06-08
A00002327,19,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00000774,1,Monthly Issuance,2013-06-08,2013,6,8,2013-06-08
A00001990,1,Monthly Issuance,2013-06-09,2013,6,9,2013-06-09
A00002388,30,Monthly Issuance,2013-06-09,2013,6,9,2013-06-09
A00003566,21,Monthly Issuance,2013-06-09,2013,6,9,2013-06-09
A00010266,54,Monthly Issuance,2013-06-10,2013,6,10,2013-06-10
A00003771,22,Monthly Issuance,2013-06-11,2013,6,11,2013-06-11
A00001978,57,Weekly Issuance,2013-06-11,2013,6,11,2013-06-11
A00002022,72,Monthly Issuance,2013-06-11,2013,6,11,2013-06-11
A00003542,49,Monthly Issuance,2013-06-11,2013,6,11,2013-06-11
A00001515,11,Monthly Issuance,2013-06-11,2013,6,11,2013-06-11
A00004171,28,Monthly Issuance,2013-06-12,2013,6,12,2013-06-12
A00000433,20,Monthly Issuance,2013-06-12,2013,6,12,2013-06-12
A00001373,47,Monthly Issuance,2013-06-12,2013,6,12,2013-06-12
A00003246,54,Monthly Issuance,2013-06-14,2013,6,14,2013-06-14
A00001475,1,Weekly Issuance,2013-06-14,2013,6,14,2013-06-14
A00003133,66,Monthly Issuance,2013-06-14,2013,6,14,2013-06-14
A00002779,73,Monthly Issuance,2013-06-15,2013,6,15,2013-06-15
A00000135,75,Monthly Issuance,2013-06-15,2013,6,15,2013-06-15
A00000446,50,Monthly Issuance,2013-06-15,2013,6,15,2013-06-15
A00009093,47,Monthly Issuance,2013-06-16,2013,6,16,2013-06-16
A00000432,46,Monthly Issuance,2013-06-16,2013,6,16,2013-06-16
A00002880,71,Monthly Issuance,2013-06-16,2013,6,16,2013-06-16
A00005767,72,Monthly Issuance,2013-06-16,2013,6,16,2013-06-16
A00001998,1,Monthly Issuance,2013-06-17,2013,6,17,2013-06-17
A00002554,36,Monthly Issuance,2013-06-18,2013,6,18,2013-06-18
A00002933,10,Monthly Issuance,2013-06-18,2013,6,18,2013-06-18
A00000773,15,Monthly Issuance,2013-06-19,2013,6,19,2013-06-19
A00004894,14,Monthly Issuance,2013-06-20,2013,6,20,2013-06-20
A00003969,39,Monthly Issuance,2013-06-20,2013,6,20,2013-06-20
A00001277,31,Monthly Issuance,2013-06-20,2013,6,20,2013-06-20
A00005120,1,Monthly Issuance,2013-06-21,2013,6,21,2013-06-21
A00000738,34,Monthly Issuance,2013-06-21,2013,6,21,2013-06-21
A00001299,1,Monthly Issuance,2013-06-21,2013,6,21,2013-06-21
A00000148,8,Monthly Issuance,2013-06-21,2013,6,21,2013-06-21
A00000899,72,Monthly Issuance,2013-06-21,2013,6,21,2013-06-21
A00003521,75,Monthly Issuance,2013-06-22,2013,6,22,2013-06-22
A00003786,21,Monthly Issuance,2013-06-22,2013,6,22,2013-06-22
A00000886,1,Monthly Issuance,2013-06-23,2013,6,23,2013-06-23
A00005228,77,Issuance After Transaction,2013-06-23,2013,6,23,2013-06-23
A00000702,12,Monthly Issuance,2013-06-23,2013,6,23,2013-06-23
A00000300,1,Monthly Issuance,2013-06-23,2013,6,23,2013-06-23
A00001451,64,Monthly Issuance,2013-06-24,2013,6,24,2013-06-24
A00002940,54,Monthly Issuance,2013-06-24,2013,6,24,2013-06-24
A00001837,23,Monthly Issuance,2013-06-24,2013,6,24,2013-06-24
A00003954,22,Monthly Issuance,2013-06-25,2013,6,25,2013-06-25
A00000885,1,Monthly Issuance,2013-06-25,2013,6,25,2013-06-25
A00002697,8,Monthly Issuance,2013-06-26,2013,6,26,2013-06-26
A00008129,45,Monthly Issuance,2013-06-26,2013,6,26,2013-06-26
A00001930,3,Monthly Issuance,2013-06-27,2013,6,27,2013-06-27
A00002411,69,Monthly Issuance,2013-06-27,2013,6,27,2013-06-27
A00003775,19,Monthly Issuance,2013-06-27,2013,6,27,2013-06-27
A00009034,1,Monthly Issuance,2013-06-28,2013,6,28,2013-06-28
A00000902,74,Monthly Issuance,2013-06-29,2013,6,29,2013-06-29
A00000630,71,Monthly Issuance,2013-06-29,2013,6,29,2013-06-29
A00003096,68,Monthly Issuance,2013-06-29,2013,6,29,2013-06-29
A00002552,52,Monthly Issuance,2013-07-01,2013,7,1,2013-07-01
A00003435,59,Monthly Issuance,2013-07-01,2013,7,1,2013-07-01
A00005215,55,Monthly Issuance,2013-07-01,2013,7,1,2013-07-01
A00000036,1,Monthly Issuance,2013-07-01,2013,7,1,2013-07-01
A00002687,76,Monthly Issuance,2013-07-01,2013,7,1,2013-07-01
A00001861,54,Monthly Issuance,2013-07-02,2013,7,2,2013-07-02
A00002464,33,Issuance After Transaction,2013-07-02,2013,7,2,2013-07-02
A00002736,72,Monthly Issuance,2013-07-02,2013,7,2,2013-07-02
A00001145,31,Monthly Issuance,2013-07-03,2013,7,3,2013-07-03
A00002298,31,Monthly Issuance,2013-07-03,2013,7,3,2013-07-03
A00000929,54,Monthly Issuance,2013-07-03,2013,7,3,2013-07-03
A00000381,68,Monthly Issuance,2013-07-04,2013,7,4,2013-07-04
A00003778,52,Monthly Issuance,2013-07-04,2013,7,4,2013-07-04
A00001118,48,Monthly Issuance,2013-07-04,2013,7,4,2013-07-04
A00004352,2,Monthly Issuance,2013-07-05,2013,7,5,2013-07-05
A00001322,17,Monthly Issuance,2013-07-05,2013,7,5,2013-07-05
A00001852,35,Monthly Issuance,2013-07-05,2013,7,5,2013-07-05
A00008173,11,Monthly Issuance,2013-07-05,2013,7,5,2013-07-05
A00002705,63,Issuance After Transaction,2013-07-05,2013,7,5,2013-07-05
A00009472,1,Weekly Issuance,2013-07-06,2013,7,6,2013-07-06
A00000368,77,Monthly Issuance,2013-07-06,2013,7,6,2013-07-06
A00001425,76,Monthly Issuance,2013-07-06,2013,7,6,2013-07-06
A00008027,44,Weekly Issuance,2013-07-07,2013,7,7,2013-07-07
A00003261,1,Monthly Issuance,2013-07-07,2013,7,7,2013-07-07
A00000035,75,Monthly Issuance,2013-07-07,2013,7,7,2013-07-07
A00002186,63,Monthly Issuance,2013-07-07,2013,7,7,2013-07-07
A00001566,73,Monthly Issuance,2013-07-07,2013,7,7,2013-07-07
A00000078,74,Monthly Issuance,2013-07-07,2013,7,7,2013-07-07
A00003939,70,Monthly Issuance,2013-07-08,2013,7,8,2013-07-08
A00002584,50,Monthly Issuance,2013-07-08,2013,7,8,2013-07-08
A00002336,39,Monthly Issuance,2013-07-08,2013,7,8,2013-07-08
A00002078,62,Monthly Issuance,2013-07-08,2013,7,8,2013-07-08
A00003882,10,Monthly Issuance,2013-07-09,2013,7,9,2013-07-09
A00004159,74,Monthly Issuance,2013-07-09,2013,7,9,2013-07-09
A00000907,41,Monthly Issuance,2013-07-09,2013,7,9,2013-07-09
A00001411,54,Monthly Issuance,2013-07-09,2013,7,9,2013-07-09
A00001684,32,Weekly Issuance,2013-07-10,2013,7,10,2013-07-10
A00003748,1,Monthly Issuance,2013-07-10,2013,7,10,2013-07-10
A00002213,68,Monthly Issuance,2013-07-11,2013,7,11,2013-07-11
A00001062,6,Monthly Issuance,2013-07-11,2013,7,11,2013-07-11
A00000273,24,Issuance After Transaction,2013-07-11,2013,7,11,2013-07-11
A00010320,68,Monthly Issuance,2013-07-11,2013,7,11,2013-07-11
A00001416,66,Weekly Issuance,2013-07-12,2013,7,12,2013-07-12
A00003277,36,Monthly Issuance,2013-07-12,2013,7,12,2013-07-12
A00001892,28,Monthly Issuance,2013-07-13,2013,7,13,2013-07-13
A00003413,70,Monthly Issuance,2013-07-13,2013,7,13,2013-07-13
A00003654,47,Monthly Issuance,2013-07-13,2013,7,13,2013-07-13
A00003000,28,Monthly Issuance,2013-07-14,2013,7,14,2013-07-14
A00003955,64,Monthly Issuance,2013-07-14,2013,7,14,2013-07-14
A00001544,69,Monthly Issuance,2013-07-14,2013,7,14,2013-07-14
A00009703,68,Monthly Issuance,2013-07-15,2013,7,15,2013-07-15
A00000234,73,Monthly Issuance,2013-07-15,2013,7,15,2013-07-15
A00003241,44,Monthly Issuance,2013-07-16,2013,7,16,2013-07-16
A00003465,1,Monthly Issuance,2013-07-16,2013,7,16,2013-07-16
A00003152,1,Monthly Issuance,2013-07-16,2013,7,16,2013-07-16
A00001497,1,Monthly Issuance,2013-07-16,2013,7,16,2013-07-16
A00003078,1,Monthly Issuance,2013-07-16,2013,7,16,2013-07-16
A00000400,28,Monthly Issuance,2013-07-17,2013,7,17,2013-07-17
A00001902,50,Weekly Issuance,2013-07-17,2013,7,17,2013-07-17
A00000757,50,Monthly Issuance,2013-07-19,2013,7,19,2013-07-19
A00001116,1,Monthly Issuance,2013-07-20,2013,7,20,2013-07-20
A00005700,42,Monthly Issuance,2013-07-20,2013,7,20,2013-07-20
A00003267,64,Monthly Issuance,2013-07-21,2013,7,21,2013-07-21
A00003222,4,Monthly Issuance,2013-07-21,2013,7,21,2013-07-21
A00000408,41,Monthly Issuance,2013-07-21,2013,7,21,2013-07-21
A00002818,40,Monthly Issuance,2013-07-21,2013,7,21,2013-07-21
A00006273,38,Monthly Issuance,2013-07-21,2013,7,21,2013-07-21
A00002513,70,Monthly Issuance,2013-07-22,2013,7,22,2013-07-22
A00003493,63,Monthly Issuance,2013-07-22,2013,7,22,2013-07-22
A00001201,61,Monthly Issuance,2013-07-23,2013,7,23,2013-07-23
A00004478,70,Monthly Issuance,2013-07-23,2013,7,23,2013-07-23
A00002915,57,Monthly Issuance,2013-07-23,2013,7,23,2013-07-23
A00009833,20,Monthly Issuance,2013-07-24,2013,7,24,2013-07-24
A00002253,74,Monthly Issuance,2013-07-24,2013,7,24,2013-07-24
A00001069,70,Monthly Issuance,2013-07-24,2013,7,24,2013-07-24
A00000207,2,Monthly Issuance,2013-07-25,2013,7,25,2013-07-25
A00003212,70,Monthly Issuance,2013-07-25,2013,7,25,2013-07-25
A00004035,1,Monthly Issuance,2013-07-25,2013,7,25,2013-07-25
A00001268,74,Monthly Issuance,2013-07-25,2013,7,25,2013-07-25
A00003287,18,Monthly Issuance,2013-07-26,2013,7,26,2013-07-26
A00006226,74,Weekly Issuance,2013-07-26,2013,7,26,2013-07-26
A00002123,64,Monthly Issuance,2013-07-26,2013,7,26,2013-07-26
A00003982,26,Monthly Issuance,2013-07-27,2013,7,27,2013-07-27
A00002701,71,Monthly Issuance,2013-07-27,2013,7,27,2013-07-27
A00003629,48,Monthly Issuance,2013-07-27,2013,7,27,2013-07-27
A00002841,71,Monthly Issuance,2013-07-27,2013,7,27,2013-07-27
A00000563,53,Monthly Issuance,2013-07-27,2013,7,27,2013-07-27
A00002732,5,Monthly Issuance,2013-07-27,2013,7,27,2013-07-27
A00001297,70,Monthly Issuance,2013-07-27,2013,7,27,2013-07-27
A00007485,39,Monthly Issuance,2013-07-28,2013,7,28,2013-07-28
A00002088,4,Monthly Issuance,2013-07-28,2013,7,28,2013-07-28
A00000225,1,Monthly Issuance,2013-07-28,2013,7,28,2013-07-28
A00001630,72,Monthly Issuance,2013-07-28,2013,7,28,2013-07-28
A00000403,1,Monthly Issuance,2013-07-29,2013,7,29,2013-07-29
A00000445,63,Weekly Issuance,2013-07-29,2013,7,29,2013-07-29
A00000186,1,Weekly Issuance,2013-07-29,2013,7,29,2013-07-29
A00003720,36,Monthly Issuance,2013-07-30,2013,7,30,2013-07-30
A00000574,70,Monthly Issuance,2013-07-30,2013,7,30,2013-07-30
A00001429,57,Monthly Issuance,2013-07-30,2013,7,30,2013-07-30
A00003580,43,Monthly Issuance,2013-08-01,2013,8,1,2013-08-01
A00007819,38,Monthly Issuance,2013-08-01,2013,8,1,2013-08-01
A00000759,23,Monthly Issuance,2013-08-01,2013,8,1,2013-08-01
A00006363,74,Monthly Issuance,2013-08-01,2013,8,1,2013-08-01
A00003738,51,Monthly Issuance,2013-08-01,2013,8,1,2013-08-01
A00004000,7,Monthly Issuance,2013-08-02,2013,8,2,2013-08-02
A00009041,1,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00002620,22,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00003609,28,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00001382,48,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00000930,41,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00001925,12,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00001834,62,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00001507,35,Monthly Issuance,2013-08-03,2013,8,3,2013-08-03
A00007857,75,Monthly Issuance,2013-08-04,2013,8,4,2013-08-04
A00006636,72,Weekly Issuance,2013-08-04,2013,8,4,2013-08-04
A00000601,29,Monthly Issuance,2013-08-04,2013,8,4,2013-08-04
A00003298,29,Monthly Issuance,2013-08-04,2013,8,4,2013-08-04
A00002938,1,Monthly Issuance,2013-08-04,2013,8,4,2013-08-04
A00002199,1,Monthly Issuance,2013-08-04,2013,8,4,2013-08-04
A00003745,5,Monthly Issuance,2013-08-04,2013,8,4,2013-08-04
A00003699,50,Monthly Issuance,2013-08-05,2013,8,5,2013-08-05
A00000816,52,Monthly Issuance,2013-08-05,2013,8,5,2013-08-05
A00003656,53,Monthly Issuance,2013-08-06,2013,8,6,2013-08-06
A00002038,42,Monthly Issuance,2013-08-06,2013,8,6,2013-08-06
A00002542,21,Monthly Issuance,2013-08-07,2013,8,7,2013-08-07
A00001136,12,Monthly Issuance,2013-08-07,2013,8,7,2013-08-07
A00001589,37,Monthly Issuance,2013-08-07,2013,8,7,2013-08-07
A00003136,69,Monthly Issuance,2013-08-07,2013,8,7,2013-08-07
A00003547,54,Monthly Issuance,2013-08-07,2013,8,7,2013-08-07
A00000026,52,Monthly Issuance,2013-08-08,2013,8,8,2013-08-08
A00000657,47,Monthly Issuance,2013-08-08,2013,8,8,2013-08-08
A00003538,58,Monthly Issuance,2013-08-08,2013,8,8,2013-08-08
A00002167,16,Monthly Issuance,2013-08-08,2013,8,8,2013-08-08
A00003127,66,Monthly Issuance,2013-08-08,2013,8,8,2013-08-08
A00000047,45,Monthly Issuance,2013-08-08,2013,8,8,2013-08-08
A00003850,8,Monthly Issuance,2013-08-09,2013,8,9,2013-08-09
A00005366,70,Monthly Issuance,2013-08-09,2013,8,9,2013-08-09
A00000747,39,Monthly Issuance,2013-08-09,2013,8,9,2013-08-09
A00003166,71,Monthly Issuance,2013-08-10,2013,8,10,2013-08-10
A00011021,1,Monthly Issuance,2013-08-10,2013,8,10,2013-08-10
A00001701,1,Monthly Issuance,2013-08-10,2013,8,10,2013-08-10
A00003613,43,Monthly Issuance,2013-08-10,2013,8,10,2013-08-10
A00003600,27,Monthly Issuance,2013-08-10,2013,8,10,2013-08-10
A00003792,10,Monthly Issuance,2013-08-11,2013,8,11,2013-08-11
A00000523,1,Monthly Issuance,2013-08-11,2013,8,11,2013-08-11
A00003808,38,Monthly Issuance,2013-08-11,2013,8,11,2013-08-11
A00001401,1,Monthly Issuance,2013-08-12,2013,8,12,2013-08-12
A00000541,61,Monthly Issuance,2013-08-12,2013,8,12,2013-08-12
A00001023,21,Monthly Issuance,2013-08-13,2013,8,13,2013-08-13
A00003683,33,Monthly Issuance,2013-08-13,2013,8,13,2013-08-13
A00003220,29,Monthly Issuance,2013-08-14,2013,8,14,2013-08-14
A00001779,33,Monthly Issuance,2013-08-15,2013,8,15,2013-08-15
A00001912,64,Monthly Issuance,2013-08-15,2013,8,15,2013-08-15
A00000238,6,Monthly Issuance,2013-08-15,2013,8,15,2013-08-15
A00003113,67,Monthly Issuance,2013-08-16,2013,8,16,2013-08-16
A00005481,52,Monthly Issuance,2013-08-16,2013,8,16,2013-08-16
A00003035,15,Weekly Issuance,2013-08-16,2013,8,16,2013-08-16
A00000942,9,Monthly Issuance,2013-08-16,2013,8,16,2013-08-16
A00003221,5,Monthly Issuance,2013-08-17,2013,8,17,2013-08-17
A00002616,1,Monthly Issuance,2013-08-17,2013,8,17,2013-08-17
A00002137,4,Issuance After Transaction,2013-08-17,2013,8,17,2013-08-17
A00000978,73,Monthly Issuance,2013-08-18,2013,8,18,2013-08-18
A00002771,37,Monthly Issuance,2013-08-18,2013,8,18,2013-08-18
A00003891,1,Monthly Issuance,2013-08-18,2013,8,18,2013-08-18
A00009236,11,Monthly Issuance,2013-08-18,2013,8,18,2013-08-18
